,Date,Change,Price
626,11/8/88,1.3%,0.5824672426288806
627,11/9/88,-1.9%,0.5714003650189319
628,11/10/88,0.4%,0.5736859664790076
629,11/11/88,-6.4%,0.536970064624351
630,11/14/88,-0.1%,0.5364330945597267
631,11/15/88,0.6%,0.539651693127085
632,11/16/88,-5.0%,0.5126691084707308
633,11/17/88,0.7%,0.5162577922300259
634,11/18/88,2.1%,0.5270992058668563
635,11/21/88,-0.4%,0.5249908090433889
636,11/22/88,1.1%,0.5307657079428661
637,11/23/88,2.0%,0.5413810221017235
638,11/25/88,-2.0%,0.530553401659689
639,11/28/88,1.5%,0.5385117026845843
640,11/29/88,2.5%,0.5519744952516988
641,11/30/88,2.9%,0.5679817556139981
642,12/1/88,-1.2%,0.5611659745466301
643,12/2/88,-0.8%,0.5566766467502571
644,12/5/88,3.4%,0.5756036527397659
645,12/6/88,2.9%,0.592296158669219
646,12/7/88,0.5%,0.595257639462565
647,12/8/88,-1.7%,0.5851382595917014
648,12/9/88,0.5%,0.5880639508896599
649,12/12/88,-0.7%,0.5839475032334323
650,12/13/88,-0.2%,0.5827796082269654
651,12/14/88,-1.2%,0.5757862529282418
652,12/15/88,-1.1%,0.5694526041460312
653,12/16/88,2.1%,0.5814111088330978
654,12/19/88,2.8%,0.5976906198804245
655,12/20/88,-1.6%,0.5881275699623377
656,12/21/88,-0.3%,0.5863631872524507
657,12/22/88,-0.5%,0.5834313713161885
658,12/23/88,1.1%,0.5898491164006665
659,12/27/88,-1.3%,0.5821810778874579
660,12/28/88,0.3%,0.5839276211211202
661,12/29/88,2.5%,0.5985258116491481
662,12/30/88,-1.8%,0.5877523470394634
663,1/3/89,-3.4%,0.5677687672401217
664,1/4/89,5.3%,0.5978605119038481
665,1/5/89,0.5%,0.6008498144633673
666,1/6/89,0.7%,0.6050557631646107
667,1/9/89,0.3%,0.6068709304541045
668,1/10/89,-0.7%,0.6026228339409258
669,1/11/89,1.6%,0.6122647992839806
670,1/12/89,1.2%,0.6196119768753884
671,1/13/89,0.7%,0.6239492607135161
672,1/16/89,0.2%,0.6251971592349431
673,1/17/89,-0.7%,0.6208207791202985
674,1/18/89,3.1%,0.6400662232730278
675,1/19/89,0.4%,0.6426264881661199
676,1/20/89,-0.4%,0.6400559822134554
677,1/23/89,-2.3%,0.6253346946225459
678,1/24/89,4.1%,0.6509734171020702
679,1/25/89,0.8%,0.6561812044388868
680,1/26/89,2.5%,0.6725857345498589
681,1/27/89,2.3%,0.6880552064445056
682,1/30/89,1.0%,0.6949357585089506
683,1/31/89,2.5%,0.7123091524716744
684,2/1/89,-0.4%,0.7094599158617877
685,2/2/89,-0.2%,0.7080409960300641
686,2/3/89,0.2%,0.7094570780221242
687,2/6/89,-0.8%,0.7037814213979472
688,2/7/89,3.6%,0.7291175525682733
689,2/8/89,-1.1%,0.7210972594900222
690,2/9/89,-2.5%,0.7030698280027716
691,2/10/89,-4.1%,0.674243965054658
692,2/13/89,0.5%,0.6776151848799312
693,2/14/89,-0.8%,0.6721942634008917
694,2/15/89,2.6%,0.6896713142493149
695,2/16/89,0.5%,0.6931196708205615
696,2/17/89,2.0%,0.7069820642369727
697,2/21/89,-0.9%,0.7006192256588399
698,2/22/89,-5.2%,0.6641870259245802
699,2/23/89,1.2%,0.6721572702356752
700,2/24/89,-5.1%,0.6378772494536558
701,2/27/89,0.6%,0.6417045129503777
702,2/28/89,1.1%,0.6487632625928318
703,3/1/89,-1.9%,0.636436760603568
704,3/2/89,2.9%,0.6548934266610714
705,3/3/89,1.2%,0.6627521477810043
706,3/6/89,3.7%,0.6872739772489015
707,3/7/89,-1.0%,0.6804012374764125
708,3/8/89,0.3%,0.6824424411888417
709,3/9/89,-0.2%,0.6810775563064639
710,3/10/89,-1.1%,0.6735857031870929
711,3/13/89,2.3%,0.689078174360396
712,3/14/89,-0.3%,0.6870109398373148
713,3/15/89,1.5%,0.6973161039348744
714,3/16/89,2.7%,0.716143638741116
715,3/17/89,-6.8%,0.6674458713067201
716,3/20/89,-3.0%,0.6474224951675185
717,3/21/89,1.4%,0.6564864100998637
718,3/22/89,-0.9%,0.650578032408965
719,3/23/89,-1.7%,0.6395182058580126
720,3/27/89,1.7%,0.6503900153575987
721,3/28/89,1.0%,0.6568939155111746
722,3/29/89,0.8%,0.662149066835264
723,3/30/89,0.2%,0.6634733649689345
724,3/31/89,2.3%,0.6787332523632199
725,4/3/89,1.5%,0.6889142511486681
726,4/4/89,-1.0%,0.6820251086371815
727,4/5/89,0.9%,0.6881633346149161
728,4/6/89,-1.0%,0.6812817012687669
729,4/7/89,1.8%,0.6935447718916047
730,4/10/89,-0.2%,0.6921576823478215
731,4/11/89,1.4%,0.701847889900691
732,4/12/89,0.5%,0.7053571293501945
733,4/13/89,-2.6%,0.6870178439870894
734,4/14/89,4.9%,0.7206817183424568
735,4/17/89,0.1%,0.7214024000607991
736,4/18/89,4.2%,0.7517013008633527
737,4/19/89,1.0%,0.7592183138719862
738,4/20/89,-1.0%,0.7516261307332663
739,4/21/89,3.3%,0.7764297930474641
740,4/24/89,-1.0%,0.7686654951169895
741,4/25/89,-1.9%,0.7540608507097666
742,4/26/89,0.1%,0.7548149115604763
743,4/27/89,2.5%,0.7736852843494881
744,4/28/89,-0.1%,0.7729115990651386
745,5/1/89,-0.6%,0.7682741294707478
746,5/2/89,-1.0%,0.7605913881760403
747,5/3/89,0.0%,0.7605913881760403
748,5/4/89,-0.3%,0.7583096140115122
749,5/5/89,-0.2%,0.7567929947834892
750,5/8/89,-1.6%,0.7446843068669533
751,5/9/89,-0.7%,0.7394715167188847
752,5/10/89,0.5%,0.743168874302479
753,5/11/89,1.1%,0.7513437319198062
754,5/12/89,6.6%,0.8009324182265134
755,5/15/89,2.1%,0.8177519990092701
756,5/16/89,-0.6%,0.8128454870152144
757,5/17/89,2.0%,0.8291023967555187
758,5/18/89,0.5%,0.8332479087392962
759,5/19/89,2.9%,0.8574120980927358
760,5/22/89,0.7%,0.8634139827793849
761,5/23/89,-3.5%,0.8331944933821064
762,5/24/89,0.7%,0.839026854835781
763,5/25/89,0.1%,0.8398658816906167
764,5/26/89,2.2%,0.8583429310878103
765,5/30/89,-2.5%,0.8368843578106151
766,5/31/89,1.3%,0.847763854462153
767,6/1/89,1.4%,0.8596325484246231
768,6/2/89,3.3%,0.8880004225226356
769,6/5/89,-3.4%,0.8578084081568659
770,6/6/89,2.0%,0.8749645763200032
771,6/7/89,2.5%,0.8968386907280033
772,6/8/89,-0.1%,0.8959418520372753
773,6/9/89,-0.1%,0.895045910185238
774,6/12/89,-0.5%,0.8905706806343119
775,6/13/89,-2.2%,0.870978125660357
776,6/14/89,-0.2%,0.8692361694090364
777,6/15/89,-3.5%,0.83881290347972
778,6/16/89,1.2%,0.8488786583214767
779,6/19/89,0.3%,0.851425294296441
780,6/20/89,-0.6%,0.8463167425306624
781,6/21/89,-0.7%,0.8403925253329477
782,6/22/89,1.7%,0.8546791982636077
783,6/23/89,5.2%,0.8991225165733153
784,6/26/89,-1.2%,0.8883330463744356
785,6/27/89,1.6%,0.9025463751164265
786,6/28/89,-2.4%,0.8808852621136323
787,6/29/89,-5.8%,0.8297939169110415
788,6/30/89,-1.6%,0.8165172142404649
789,7/3/89,1.1%,0.8254989035971099
790,7/5/89,1.2%,0.8354048904402752
791,7/6/89,0.9%,0.8429235344542376
792,7/7/89,3.1%,0.8690541640223189
793,7/10/89,1.8%,0.8846971389747207
794,7/11/89,1.5%,0.8979675960593414
795,7/12/89,0.9%,0.9060493044238754
796,7/13/89,0.1%,0.9069553537282992
797,7/14/89,1.7%,0.9223735947416801
798,7/17/89,0.4%,0.9260630891206468
799,7/18/89,-1.1%,0.9158763951403197
800,7/19/89,3.8%,0.9506796981556519
801,7/20/89,-2.0%,0.9316661041925388
802,7/21/89,2.1%,0.951231092380582
803,7/24/89,-2.1%,0.9312552394405897
804,7/25/89,0.1%,0.9321864946800302
805,7/26/89,3.7%,0.9666773949831913
806,7/27/89,3.5%,1.0005111038076029
807,7/28/89,0.0%,1.0005111038076029
808,7/31/89,3.4%,1.0345284813370614
809,8/1/89,-2.0%,1.0138379117103202
810,8/2/89,0.6%,1.0199209391805821
811,8/3/89,0.4%,1.0240006229373044
812,8/4/89,-0.8%,1.015808617953806
813,8/7/89,4.7%,1.0635516229976347
814,8/8/89,-0.1%,1.0624880713746372
815,8/9/89,-2.0%,1.0412383099471445
816,8/10/89,1.1%,1.052691931356563
817,8/11/89,-3.0%,1.0211111734158662
818,8/14/89,-1.5%,1.0057945058146283
819,8/15/89,1.4%,1.0198756288960331
820,8/16/89,0.8%,1.0280346339272013
821,8/17/89,-1.1%,1.016726252954002
822,8/18/89,1.3%,1.0299436942424038
823,8/21/89,-4.7%,0.9815363406130108
824,8/22/89,0.4%,0.9854624859754628
825,8/23/89,3.0%,1.0150263605547267
826,8/24/89,5.9%,1.0749129158274555
827,8/25/89,-0.9%,1.0652386995850085
828,8/28/89,1.3%,1.0790868026796134
829,8/29/89,-1.9%,1.0585841534287008
830,8/30/89,0.6%,1.064935658349273
831,8/31/89,0.6%,1.0713252722993687
832,9/1/89,2.0%,1.0927517777453561
833,9/5/89,-1.2%,1.079638756412412
834,9/6/89,-2.9%,1.048329232476452
835,9/7/89,-0.8%,1.0399425986166404
836,9/8/89,0.3%,1.0430624264124901
837,9/11/89,-0.9%,1.0336748645747778
838,9/12/89,0.8%,1.041944263491376
839,9/13/89,-2.9%,1.0117278798501261
840,9/14/89,-2.0%,0.9914933222531237
841,9/15/89,1.5%,1.0063657220869204
842,9/18/89,1.4%,1.0204548421961372
843,9/19/89,-0.1%,1.019434387353941
844,9/20/89,-0.1%,1.0184149529665871
845,9/21/89,-0.7%,1.011286048295821
846,9/22/89,1.2%,1.023421480875371
847,9/25/89,-2.5%,0.9978359438534867
848,9/26/89,0.0%,0.9978359438534867
849,9/27/89,2.3%,1.0207861705621168
850,9/28/89,1.4%,1.0350771769499865
851,9/29/89,0.5%,1.0402525628347363
852,10/2/89,1.3%,1.0537758461515878
853,10/3/89,3.3%,1.08855044907459
854,10/4/89,1.8%,1.1081443571579328
855,10/5/89,-0.1%,1.107036212800775
856,10/6/89,1.6%,1.1247487922055874
857,10/9/89,0.6%,1.131497284958821
858,10/10/89,-0.6%,1.124708301249068
859,10/11/89,-1.8%,1.1044635518265846
860,10/12/89,-1.3%,1.090105525652839
861,10/13/89,-18.1%,0.892796425509675
862,10/16/89,7.8%,0.9624345466994296
863,10/17/89,-1.5%,0.9479980284989382
864,10/18/89,0.5%,0.9527380186414328
865,10/19/89,4.6%,0.9965639674989387
866,10/20/89,0.0%,0.9965639674989387
867,10/23/89,-2.2%,0.974639560213962
868,10/24/89,-1.0%,0.9648931646118224
869,10/25/89,-1.0%,0.9552442329657042
870,10/26/89,-4.0%,0.917034463647076
871,10/27/89,-2.7%,0.8922745331286049
872,10/30/89,-0.1%,0.8913822585954764
873,10/31/89,4.8%,0.9341686070080593
874,11/1/89,0.7%,0.9407077872571156
875,11/2/89,-2.2%,0.920012215937459
876,11/3/89,-0.9%,0.9117321059940219
877,11/6/89,-4.5%,0.8707041612242908
878,11/7/89,2.1%,0.8889889486100009
879,11/8/89,3.0%,0.915658617068301
880,11/9/89,-1.3%,0.9037550550464131
881,11/10/89,2.2%,0.9236376662574342
882,11/13/89,0.4%,0.9273322169224639
883,11/14/89,-1.4%,0.9143495658855494
884,11/15/89,2.0%,0.9326365572032604
885,11/16/89,0.2%,0.934501830317667
886,11/17/89,0.9%,0.9429123467905259
887,11/20/89,-2.1%,0.9231111875079249
888,11/21/89,0.1%,0.9240342986954327
889,11/22/89,2.0%,0.9425149846693414
890,11/24/89,1.8%,0.9594802543933895
891,11/27/89,1.4%,0.972912977954897
892,11/28/89,0.1%,0.9738858909328517
893,11/29/89,-1.9%,0.9553820590051275
894,11/30/89,2.1%,0.9754450822442351
895,12/1/89,3.9%,1.0134874404517602
896,12/4/89,0.7%,1.0205818525349224
897,12/5/89,-1.6%,1.0042525428943636
898,12/6/89,-0.8%,0.9962185225512087
899,12/7/89,-0.9%,0.9872525558482478
900,12/8/89,0.9%,0.9961378288508819
901,12/11/89,-0.2%,0.9941455531931801
902,12/12/89,2.7%,1.020987483129396
903,12/13/89,0.8%,1.029155382994431
904,12/14/89,-1.5%,1.0137180522495146
905,12/15/89,-0.7%,1.006622025883768
906,12/18/89,-5.6%,0.9502511924342769
907,12/19/89,-1.1%,0.9397984293174999
908,12/20/89,0.3%,0.9426178246054523
909,12/21/89,1.6%,0.9576997097991395
910,12/22/89,2.4%,0.980684502834319
911,12/26/89,-0.6%,0.974800395817313
912,12/27/89,1.6%,0.9903972021503901
913,12/28/89,1.7%,1.0072339545869466
914,12/29/89,2.3%,1.0304003355424463
915,1/2/90,5.2%,1.0839811529906536
916,1/3/90,-0.8%,1.0753093037667283
917,1/4/90,-2.5%,1.04842657117256
918,1/5/90,-3.0%,1.0169737740373832
919,1/8/90,1.3%,1.0301944330998691
920,1/9/90,-3.6%,0.9931074335082739
921,1/10/90,-2.0%,0.9732452848381085
922,1/11/90,1.0%,0.9829777376864895
923,1/12/90,-7.5%,0.9092544073600028
924,1/15/90,-2.6%,0.8856137927686427
925,1/16/90,3.2%,0.9139534341372393
926,1/17/90,-2.9%,0.8874487845472593
927,1/18/90,0.6%,0.8927734772545428
928,1/19/90,0.8%,0.8999156650725791
929,1/22/90,-7.8%,0.829722243196918
930,1/23/90,1.1%,0.8388491878720841
931,1/24/90,-1.2%,0.8287829976176191
932,1/25/90,-3.9%,0.7964604607105319
933,1/26/90,-0.3%,0.7940710793284003
934,1/29/90,-0.6%,0.7893066528524298
935,1/30/90,-2.0%,0.7735205197953813
936,1/31/90,5.6%,0.8168376689039226
937,2/1/90,-0.2%,0.8152039935661147
938,2/2/90,1.9%,0.8306928694438709
939,2/5/90,1.0%,0.8389997981383096
940,2/6/90,-1.9%,0.8230588019736818
941,2/7/90,3.7%,0.8535119776467079
942,2/8/90,-0.7%,0.8475373938031809
943,2/9/90,0.7%,0.8534701555598031
944,2/12/90,-3.2%,0.8261591105818894
945,2/13/90,0.8%,0.8327683834665445
946,2/14/90,0.8%,0.8394305305342769
947,2/15/90,2.6%,0.8612557243281681
948,2/16/90,-1.9%,0.8448918655659329
949,2/20/90,-4.4%,0.8077166234810318
950,2/21/90,-0.3%,0.8052934736105887
951,2/22/90,-1.8%,0.790798191085598
952,2/23/90,-1.4%,0.7797270164103997
953,2/26/90,4.1%,0.8116958240832259
954,2/27/90,1.5%,0.8238712614444742
955,2/28/90,1.5%,0.8362293303661412
956,3/1/90,0.7%,0.8420829356787041
957,3/2/90,2.5%,0.8631350090706716
958,3/5/90,-1.6%,0.8493248489255408
959,3/6/90,3.7%,0.8807498683357857
960,3/7/90,-0.9%,0.8728231195207636
961,3/8/90,2.9%,0.8981349899868657
962,3/9/90,-2.0%,0.8801722901871284
963,3/12/90,0.5%,0.8845731516380639
964,3/13/90,-2.5%,0.8624588228471123
965,3/14/90,0.8%,0.8693584934298891
966,3/15/90,1.1%,0.8789214368576178
967,3/16/90,3.2%,0.9070469228370616
968,3/19/90,1.4%,0.9197455797567804
969,3/20/90,-1.8%,0.9031901593211583
970,3/21/90,-1.6%,0.8887391167720198
971,3/22/90,-3.6%,0.856744508568227
972,3/23/90,1.3%,0.8678821871796139
973,3/26/90,0.4%,0.8713537159283323
974,3/27/90,3.4%,0.9009797422698956
975,3/28/90,0.4%,0.9045836612389753
976,3/29/90,-1.2%,0.8937286573041076
977,3/30/90,-0.8%,0.8865788280456747
978,4/2/90,-1.2%,0.8759398821091265
979,4/3/90,4.4%,0.9144812369219282
980,4/4/90,-2.2%,0.8943626497096457
981,4/5/90,-0.3%,0.8916795617605168
982,4/6/90,-0.6%,0.8863294843899536
983,4/9/90,1.0%,0.8951927792338532
984,4/10/90,0.6%,0.9005639359092563
985,4/11/90,-0.2%,0.8987628080374378
986,4/12/90,2.2%,0.9185355898142614
987,4/16/90,0.1%,0.9194541254040756
988,4/17/90,-0.1%,0.9185346712786715
989,4/18/90,-3.4%,0.8873044924551966
990,4/19/90,-2.5%,0.8651218801438166
991,4/20/90,-2.7%,0.8417635893799336
992,4/23/90,-3.7%,0.810618336572876
993,4/24/90,-0.6%,0.8057546265534387
994,4/25/90,1.6%,0.8186467005782937
995,4/26/90,0.7%,0.8243772274823417
996,4/27/90,-3.5%,0.7955240245204597
997,4/30/90,1.5%,0.8074568848882665
998,5/1/90,1.4%,0.8187612812767022
999,5/2/90,1.9%,0.8343177456209595
1000,5/3/90,1.1%,0.8434952408227899
1001,5/4/90,2.6%,0.8654261170841825
1002,5/7/90,1.9%,0.8818692133087819
1003,5/8/90,1.3%,0.893333513081796
1004,5/9/90,0.7%,0.8995868476733685
1005,5/10/90,0.9%,0.9076831293024287
1006,5/11/90,7.2%,0.9730363146122036
1007,5/14/90,2.4%,0.9963891861628965
1008,5/15/90,-0.5%,0.991407240232082
1009,5/16/90,-0.2%,0.9894244257516179
1010,5/17/90,0.4%,0.9933821234546244
1011,5/18/90,0.1%,0.994375505578079
1012,5/21/90,2.7%,1.021223644228687
1013,5/22/90,0.6%,1.0273509860940593
1014,5/23/90,0.6%,1.0335150920106237
1015,5/24/90,-0.7%,1.0262804863665493
1016,5/25/90,-3.1%,0.9944657912891862
1017,5/29/90,5.0%,1.0441890808536456
1018,5/30/90,0.1%,1.045233269934499
1019,5/31/90,0.2%,1.0473237364743682
1020,6/1/90,1.6%,1.064080916257958
1021,6/4/90,3.5%,1.1013237483269864
1022,6/5/90,-0.6%,1.0947158058370245
1023,6/6/90,-1.4%,1.0793897845553062
1024,6/7/90,-1.6%,1.0621195480024213
1025,6/8/90,-3.7%,1.0228211247263317
1026,6/11/90,2.4%,1.0473688317197636
1027,6/12/90,3.8%,1.0871688473251147
1028,6/13/90,-1.2%,1.0741228211572134
1029,6/14/90,-1.7%,1.0558627331975408
1030,6/15/90,-0.1%,1.0548068704643432
1031,6/18/90,-5.1%,1.0010117200706616
1032,6/19/90,1.3%,1.0140248724315801
1033,6/20/90,0.5%,1.019094996793738
1034,6/21/90,1.1%,1.030305041758469
1035,6/22/90,-4.2%,0.9870322300046132
1036,6/25/90,-2.6%,0.9613693920244932
1037,6/26/90,1.4%,0.9748285635128362
1038,6/27/90,0.9%,0.9836020205844517
1039,6/28/90,2.1%,1.004257663016725
1040,6/29/90,0.4%,1.0082746936687919
1041,7/2/90,1.1%,1.0193657152991484
1042,7/3/90,0.6%,1.0254819095909433
1043,7/5/90,-3.8%,0.9865135970264873
1044,7/6/90,2.2%,1.00821689616107
1045,7/9/90,0.8%,1.0162826313303586
1046,7/10/90,-2.6%,0.9898592829157692
1047,7/11/90,4.0%,1.0294536542324
1048,7/12/90,3.4%,1.0644550784763016
1049,7/13/90,1.5%,1.080421904653446
1050,7/16/90,1.2%,1.0933869675092873
1051,7/17/90,-1.2%,1.0802663238991759
1052,7/18/90,-2.7%,1.0510991331538981
1053,7/19/90,0.8%,1.0595079262191294
1054,7/20/90,-3.1%,1.0266631805063364
1055,7/23/90,-5.3%,0.9722500319395005
1056,7/24/90,0.3%,0.9751667820353189
1057,7/25/90,1.0%,0.9849184498556721
1058,7/26/90,-1.0%,0.9750692653571154
1059,7/27/90,-2.1%,0.9545928107846159
1060,7/30/90,1.7%,0.9708208885679542
1061,7/31/90,0.6%,0.976645813899362
1062,8/1/90,-0.6%,0.9707859390159658
1063,8/2/90,-3.4%,0.9377792170894229
1064,8/3/90,-5.6%,0.8852635809324152
1065,8/6/90,-9.0%,0.8055898586484979
1066,8/7/90,0.4%,0.8088122180830919
1067,8/8/90,3.1%,0.8338853968436677
1068,8/9/90,1.4%,0.8455597923994791
1069,8/10/90,-3.8%,0.8134285202882988
1070,8/13/90,2.8%,0.8362045188563711
1071,8/14/90,0.5%,0.8403855414506529
1072,8/15/90,0.6%,0.8454278546993569
1073,8/16/90,-6.8%,0.7879387605798006
1074,8/17/90,-4.2%,0.754845332635449
1075,8/20/90,0.5%,0.7586195592986261
1076,8/21/90,-6.0%,0.7131023857407085
1077,8/22/90,-4.9%,0.6781603688394138
1078,8/23/90,-9.1%,0.6164477752750271
1079,8/24/90,4.3%,0.6429550296118532
1080,8/27/90,9.5%,0.7040357574249793
1081,8/28/90,0.0%,0.7040357574249793
1082,8/29/90,2.6%,0.7223406871180287
1083,8/30/90,-5.1%,0.6855013120750092
1084,8/31/90,3.7%,0.7108648606217844
1085,9/4/90,0.4%,0.7137083200642715
1086,9/5/90,1.1%,0.7215591115849784
1087,9/6/90,-3.6%,0.6955829835679191
1088,9/7/90,2.7%,0.7143637241242529
1089,9/10/90,-1.6%,0.7029339045382648
1090,9/11/90,-0.5%,0.6994192350155735
1091,9/12/90,1.3%,0.7085116850707759
1092,9/13/90,-3.7%,0.6822967527231572
1093,9/14/90,-1.7%,0.6706977079268635
1094,9/17/90,0.7%,0.6753925918823515
1095,9/18/90,0.9%,0.6814711252092925
1096,9/19/90,-2.0%,0.6678417027051067
1097,9/20/90,-4.8%,0.6357853009752615
1098,9/21/90,-0.2%,0.634513730373311
1099,9/24/90,-6.5%,0.5932703378990458
1100,9/25/90,3.6%,0.6146280700634115
1101,9/26/90,-1.4%,0.6060232770825237
1102,9/27/90,-5.9%,0.5702679037346547
1103,9/28/90,4.9%,0.5982110310176528
1104,10/1/90,8.8%,0.6508536017472063
1105,10/2/90,0.2%,0.6521553089507007
1106,10/3/90,-3.5%,0.6293298731374262
1107,10/4/90,1.2%,0.6368818316150753
1108,10/5/90,-1.1%,0.6298761314673095
1109,10/8/90,1.9%,0.6418437779651883
1110,10/9/90,-8.2%,0.5892125881720429
1111,10/10/90,-4.6%,0.5621088091161289
1112,10/11/90,-5.0%,0.5340033686603225
1113,10/12/90,4.6%,0.5585675236186973
1114,10/15/90,3.2%,0.5764416843744956
1115,10/16/90,-4.3%,0.5516546919463923
1116,10/17/90,-0.3%,0.5499997278705531
1117,10/18/90,7.0%,0.5884997088214918
1118,10/19/90,6.5%,0.6267521898948888
1119,10/22/90,2.1%,0.6399139858826814
1120,10/23/90,-2.2%,0.6258358781932625
1121,10/24/90,0.2%,0.627087549949649
1122,10/25/90,-2.3%,0.6126645363008071
1123,10/26/90,-5.3%,0.5801933158768643
1124,10/29/90,-2.8%,0.5639479030323121
1125,10/30/90,2.2%,0.576354756899023
1126,10/31/90,-0.2%,0.575202047385225
1127,11/1/90,2.9%,0.5918829067593965
1128,11/2/90,4.7%,0.6197014033770881
1129,11/5/90,2.9%,0.6376727440750236
1130,11/6/90,-2.8%,0.6198179072409229
1131,11/7/90,-5.5%,0.5857279223426721
1132,11/8/90,1.7%,0.5956852970224975
1133,11/9/90,6.0%,0.6314264148438474
1134,11/12/90,5.3%,0.6648920148305713
1135,11/13/90,-1.6%,0.6542537425932821
1136,11/14/90,2.5%,0.670610086158114
1137,11/15/90,-3.2%,0.6491505634010544
1138,11/16/90,0.1%,0.6497997139644553
1139,11/19/90,1.9%,0.66214590852978
1140,11/20/90,-3.8%,0.6369843640056483
1141,11/21/90,0.6%,0.6408062701896822
1142,11/23/90,-1.0%,0.6343982074877853
1143,11/26/90,1.3%,0.6426453841851264
1144,11/27/90,1.5%,0.6522850649479033
1145,11/28/90,-0.1%,0.6516327798829554
1146,11/29/90,-1.5%,0.6418582881847111
1147,11/30/90,5.5%,0.6771604940348702
1148,12/3/90,1.8%,0.6893493829274979
1149,12/4/90,2.1%,0.7038257199689754
1150,12/5/90,3.2%,0.7263481430079826
1151,12/6/90,-0.7%,0.7212637060069267
1152,12/7/90,-1.3%,0.7118872778288367
1153,12/10/90,0.9%,0.7182942633292961
1154,12/11/90,-2.1%,0.7032100837993809
1155,12/12/90,3.4%,0.7271192266485599
1156,12/13/90,-0.8%,0.7213022728353714
1157,12/14/90,-2.3%,0.7047123205601579
1158,12/17/90,-0.9%,0.6983699096751165
1159,12/18/90,3.7%,0.7242095963330958
1160,12/19/90,0.0%,0.7242095963330958
1161,12/20/90,-0.1%,0.7234853867367627
1162,12/21/90,1.5%,0.734337667537814
1163,12/24/90,-1.6%,0.7225882648572091
1164,12/26/90,0.7%,0.7276463827112094
1165,12/27/90,-2.4%,0.7101828695261404
1166,12/28/90,0.4%,0.713023601004245
1167,12/31/90,1.1%,0.7208668606152916
1168,1/2/91,-3.4%,0.6963573873543717
1169,1/3/91,-4.2%,0.667110377085488
1170,1/4/91,-0.7%,0.6624406044458896
1171,1/7/91,-5.3%,0.6273312524102574
1172,1/8/91,-0.5%,0.6241945961482062
1173,1/9/91,-3.3%,0.6035961744753153
1174,1/10/91,2.8%,0.6204968673606241
1175,1/11/91,0.7%,0.6248403454321485
1176,1/14/91,-2.6%,0.6085944964509127
1177,1/15/91,1.1%,0.6152890359118727
1178,1/16/91,2.4%,0.6300559727737576
1179,1/17/91,11.2%,0.7006222417244184
1180,1/18/91,3.7%,0.7265452646682219
1181,1/21/91,-1.1%,0.7185532667568715
1182,1/22/91,-2.5%,0.7005894350879497
1183,1/23/91,1.7%,0.7124994554844447
1184,1/24/91,4.1%,0.741711933159307
1185,1/25/91,1.2%,0.7506124763572186
1186,1/28/91,-0.1%,0.7498618638808614
1187,1/29/91,-0.1%,0.7491120020169806
1188,1/30/91,4.5%,0.7828220421077446
1189,1/31/91,2.7%,0.8039582372446537
1190,2/1/91,-0.8%,0.7975265713466965
1191,2/4/91,4.7%,0.8350103201999911
1192,2/5/91,2.6%,0.8567205885251908
1193,2/6/91,5.8%,0.9064103826596519
1194,2/7/91,-1.3%,0.8946270476850764
1195,2/8/91,2.4%,0.9160980968295183
1196,2/11/91,7.7%,0.9866376502853911
1197,2/12/91,-2.4%,0.9629583466785416
1198,2/13/91,2.8%,0.9899211803855408
1199,2/14/91,-3.8%,0.9523041755308902
1200,2/15/91,3.9%,0.9894440383765949
1201,2/19/91,0.1%,0.9904334824149714
1202,2/20/91,-3.5%,0.9557683105304474
1203,2/21/91,-0.2%,0.9538567739093865
1204,2/22/91,0.7%,0.9605337713267521
1205,2/25/91,1.3%,0.9730207103539998
1206,2/26/91,-3.6%,0.9379919647812558
1207,2/27/91,4.0%,0.9755116433725061
1208,2/28/91,-0.5%,0.9706340851556435
1209,3/1/91,2.7%,0.9968412054548458
1210,3/4/91,-0.9%,0.9878696346057522
1211,3/5/91,5.9%,1.0461539430474915
1212,3/6/91,-0.5%,1.0409231733322541
1213,3/7/91,-0.2%,1.0388413269855896
1214,3/8/91,-0.7%,1.0315694376966904
1215,3/11/91,-1.7%,1.0140327572558467
1216,3/12/91,-2.3%,0.9907100038389623
1217,3/13/91,3.6%,1.026375563977165
1218,3/14/91,-0.9%,1.0171381839013705
1219,3/15/91,0.0%,1.0171381839013705
1220,3/18/91,-1.3%,1.0039153875106526
1221,3/19/91,-4.4%,0.9597431104601838
1222,3/20/91,1.0%,0.9693405415647857
1223,3/21/91,-1.2%,0.9577084550660082
1224,3/22/91,0.9%,0.9663278311616021
1225,3/25/91,1.8%,0.983721732122511
1226,3/26/91,5.2%,1.0348752621928816
1227,3/27/91,-0.8%,1.0265962600953387
1228,3/28/91,-0.1%,1.0255696638352434
1229,4/1/91,-3.2%,0.9927514345925156
1230,4/2/91,6.5%,1.057280277841029
1231,4/3/91,-0.5%,1.051993876451824
1232,4/4/91,0.8%,1.0604098274634386
1233,4/5/91,-3.5%,1.023295483502218
1234,4/8/91,2.5%,1.0488778705897734
1235,4/9/91,-4.1%,1.0058738778955927
1236,4/10/91,-0.4%,1.0018503823840104
