,Date,Change,Price
7361,7/31/15,3.1,19.694395500849737
7362,8/3/15,2.8,20.24583857487353
7363,8/4/15,-2.4,19.759938449076564
7364,8/5/15,-2.1,19.344979741645957
7365,8/6/15,2.1,19.751224316220522
7366,8/7/15,3.6,20.46226839160446
7367,8/10/15,-3.3,19.787013534681513
7368,8/11/15,4.3,20.637855116672817
7369,8/12/15,-1.4,20.3489251450394
7370,8/13/15,-1.2,20.104738043298926
7371,8/14/15,0.7,20.245471209602016
7372,8/17/15,1.2,20.48841686411724
7373,8/18/15,-2.1,20.05816010997078
7374,8/19/15,2.6,20.57967227283002
7375,8/20/15,2.8,21.15590309646926
7376,8/21/15,0.9,21.346306224337482
7377,8/24/15,-0.2,21.303613611888807
7378,8/25/15,-4.4,20.366254612965697
7379,8/26/15,-5.6,19.225744354639616
7380,8/27/15,0.5,19.32187307641281
7381,8/28/15,0.5,19.418482441794872
7382,8/31/15,-1.2,19.185460652493333
7383,9/1/15,1.7,19.51161348358572
7384,9/2/15,-2.2,19.082357986946832
7385,9/3/15,1.2,19.311346282790193
7386,9/4/15,2.6,19.813441286142737
7387,9/8/15,-4.3,18.9614633108386
7388,9/9/15,1.2,19.189000870568663
7389,9/10/15,-1.7,18.862787855768996
7390,9/11/15,1.7,19.183455249317067
7391,9/14/15,0.2,19.2218221598157
7392,9/15/15,-5.3,18.203065585345467
7393,9/16/15,-1.2,17.98462879832132
7394,9/17/15,3.7,18.650060063859208
7395,9/18/15,4.1,19.414712526477434
7396,9/21/15,-4.3,18.579879887838903
7397,9/22/15,3.6,19.248755563801105
7398,9/23/15,0.0,19.248755563801105
7399,9/24/15,1.9,19.614481919513324
7400,9/25/15,-2.4,19.143734353445005
7401,9/28/15,4.8,20.062633602410365
7402,9/29/15,0.7,20.203072037627237
